shots,errors,discards,seconds,decoder,strong_id,json_metadata,custom_counts
100000000,353674,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim1_cbs8_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":8,""q"":0,""r"":20000,""yokes"":2}",
100000000,53529171,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim0_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":18000,""yokes"":0}",
100000000,5202507,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim0_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":11000,""yokes"":0}",
100000000,17680726,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim0_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":4500,""yokes"":0}",
100000000,2637087,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim0_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":5500,""yokes"":0}",
100000000,32093053,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim0_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":9000,""yokes"":0}",
100000000,24883973,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim0_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":20000,""yokes"":0}",
100000000,99153544,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim0_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":14000,""yokes"":0}",
100000000,73001622,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim0_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":3500,""yokes"":0}",
100000000,10117368,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim0_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":22000,""yokes"":0}",
100000000,92088014,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim0_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":7000,""yokes"":0}",
100000000,86000996,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim0_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":16000,""yokes"":0}",
100000000,6943899,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim0_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":5000,""yokes"":0}",
100000000,13381464,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim0_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":10000,""yokes"":0}",
100000000,63481166,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim0_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":8000,""yokes"":0}",
100000000,39964177,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim0_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":4000,""yokes"":0}",
100000000,229558,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim1_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":22000,""yokes"":2}",
100000000,62602,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim1_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":11000,""yokes"":2}",
100000000,48080717,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim1_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":7000,""yokes"":2}",
100000000,12125772,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim1_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":8000,""yokes"":2}",
100000000,103853,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim1_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":5000,""yokes"":2}",
100000000,7749857,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim1_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":18000,""yokes"":2}",
100000000,665470,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim1_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":4500,""yokes"":2}",
100000000,1368024,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim1_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":20000,""yokes"":2}",
100000000,383763,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim1_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":10000,""yokes"":2}",
100000000,3777761,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim1_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":4000,""yokes"":2}",
100000000,84336445,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim1_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":14000,""yokes"":2}",
